"species","longitude","latitude","BIO_2","BIO_5","BIO_6","BIO_12","BIO_14","BIO_15","SR_RANGE","SR_HINGHQ","Cation_Exchange_Capacity","Organic_Carbon","pH"
"Spirodela polyrhiza",-0.0833333333336839,48.4166666666667,7.99527072906494,22.8094997406006,1.30375003814697,771,44,17.7181644439697,16921,19174.666015625,18,42,61
"Spirodela polyrhiza",3.74999999999966,47.9166666666667,9.11614608764648,24.9060001373291,-0.25,699,47,9.92315864562988,17573,19532.333984375,22,52,65
"Spirodela polyrhiza",-96.0833333333337,46.75,11.5953130722046,27.0685005187988,-20.5025005340576,596,12,62.528636932373,18544,20876,31,59,68
"Spirodela polyrhiza",1.41666666666632,43.5833333333334,9.76289558410645,27.4659996032715,1.89474999904633,683,44,15.3810682296753,17746,20952.666015625,22,56,71
"Spirodela polyrhiza",9.24999999999966,55.75,7.36737489700317,20.2562503814697,-2.75600004196167,832,47,24.0320949554443,17068,17913.333984375,30,162,53
"Spirodela polyrhiza",-8.25000000000034,38.9166666666667,10.722770690918,30.3470001220703,6.16225004196167,663,4,61.1538887023926,20393,25738.666015625,13,35,62
"Spirodela polyrhiza",17.9166666666663,52.0833333333334,8.11318778991699,24.0322494506836,-3.7407500743866,504,21,37.7471694946289,18030,18855,27,117,55
"Spirodela polyrhiza",-91.5833333333337,47.9166666666667,12.6644372940063,24.94700050354,-22.3452491760254,722,19,50.4858512878418,17436,20155.333984375,38,209,52
"Spirodela polyrhiza",12.4166666666663,55.75,5.8359375,20.4834995269775,-1.63300001621246,613,30,20.1281127929688,18362,18881.666015625,29,147,61
"Spirodela polyrhiza",40.583333333333,55.4166666666667,9.17152118682861,24.1365013122559,-15.308500289917,592,27,31.8707542419434,18893,19221.666015625,50,229,50
"Spirodela polyrhiza",1.583333333333,52.4166666666667,6.80800008773804,20.8460006713867,1.1360000371933,577,35,17.3628234863281,16221,17771.666015625,25,103,66
"Spirodela polyrhiza",11.2499999999997,49.25,9.15902137756348,23.4670009613037,-3.84575009346008,803,51,18.4592609405518,15990,18244.666015625,32,121,56
"Spirodela polyrhiza",-120.25,39.5833333333334,16.5894165039062,27.9300003051758,-8.37625026702881,723,9,69.7734527587891,21086,26513.666015625,30,135,61
"Spirodela polyrhiza",7.583333333333,48.4166666666667,8.73156261444092,24.8102493286133,-0.819249987602234,730,43,22.3118076324463,17346,19282.333984375,22,80,64
"Spirodela polyrhiza",45.583333333333,54.75,8.57364559173584,23.9120006561279,-15.47350025177,518,24,32.9500389099121,19106,19802.666015625,40,190,60
"Spirodela polyrhiza",10.083333333333,55.4166666666667,6.70693731307983,20.505500793457,-2.58049988746643,640,34,19.7500629425049,17437,18312.333984375,28,143,62
"Spirodela polyrhiza",1.083333333333,43.25,10.169979095459,25.9360008239746,1.07850003242493,913,55,15.3444290161133,17575,21107.666015625,22,42,68
"Spirodela polyrhiza",0.0833333333330017,45.75,9.52266693115234,26.0587501525879,2.24499988555908,841,46,22.43239402771,17911,20292,22,54,73
"Spirodela polyrhiza",8.083333333333,48.9166666666667,8.8613748550415,24.6062488555908,-1.07774996757507,838,58,16.6480884552002,17389,19176.333984375,23,85,62
"Spirodela polyrhiza",-2.25000000000034,52.25,7.67562484741211,20.7185001373291,0.938250005245209,824,55,15.8703298568726,16172,17532.333984375,25,54,63
"Spirodela polyrhiza",13.083333333333,47.9166666666667,8.92241668701172,22.4927501678467,-4.72674989700317,1223,66,32.2514953613281,15286,17926.333984375,32,140,58
"Spirodela polyrhiza",-82.5833333333337,30.25,13.1996459960938,33.2647514343262,4.80749988555908,1362,61,38.071720123291,13582,22218.333984375,20,114,48
"Spirodela polyrhiza",-92.916666666667,34.5833333333334,13.1990203857422,33.3504981994629,-1.775750041008,1412,83,18.0678749084473,16173,22413.333984375,23,50,52
"Spirodela polyrhiza",49.583333333333,54.25,9.24177074432373,25.0772495269775,-15.7802495956421,531,26,25.1818237304688,19526,20439,39,177,60
"Spirodela polyrhiza",6.583333333333,47.4166666666667,8.82793712615967,23.6259994506836,-2.11899995803833,1098,78,9.69691467285156,17840,19962.666015625,30,135,60
"Spirodela polyrhiza",-81.916666666667,27.0833333333334,12.5401668548584,33.3349990844727,10.0562496185303,1274,41,62.1350479125977,12215,22172,19,159,57
"Spirodela polyrhiza",153.083333333333,-29.5833333333333,10.3781042098999,28.3352508544922,7.26725006103516,1149,33,43.4580879211426,13963,23665.333984375,29,45,59
"Spirodela polyrhiza",-6.416666666667,53.4166666666667,7.49829149246216,19.3827495574951,1.70500004291534,790,53,15.0417308807373,15803,16812,28,155,63
"Spirodela polyrhiza",21.9166666666663,60.5833333333334,6.94780206680298,20.6530227661133,-8.7626371383667,637,33,29.2613563537598,20281,19591.333984375,40,153,55
"Spirodela polyrhiza",13.7499999999997,52.4166666666667,7.88233327865601,23.3484992980957,-2.62874984741211,560,33,23.0913677215576,17661,18695.333984375,33,149,51
"Spirodela polyrhiza",-84.416666666667,42.75,10.9735622406006,27.8762493133545,-9.97749996185303,793,35,26.3802185058594,17271,20359,33,120,62
"Spirodela polyrhiza",41.2499999999997,56.4166666666667,9.04235458374023,23.5462493896484,-16.7417507171631,598,27,31.6185264587402,19006,19105.666015625,40,170,60
"Spirodela polyrhiza",46.4166666666663,55.4166666666667,8.34527111053467,23.9587497711182,-14.6042499542236,519,23,35.5120086669922,19133,19809.333984375,42,217,58
"Spirodela polyrhiza",5.74999999999966,48.9166666666667,8.23954200744629,23.4972496032715,-0.764999985694885,725,46,12.6399946212769,17854,19792.666015625,26,77,67
"Spirodela polyrhiza",39.9166666666663,55.75,8.41737461090088,23.6042499542236,-13.0137500762939,597,27,33.598804473877,18945,19146.333984375,47,217,50
"Spirodela polyrhiza",9.41666666666632,57.0833333333334,6.90239477157593,20.0123558044434,-2.46350574493408,733,39,24.634370803833,17935,18472,26,156,58
"Spirodela polyrhiza",5.91666666666632,53.4166666666667,6.38149261474609,20.4662570953369,-0.287116587162018,818,40,23.6510887145996,16552,17527.666015625,32,135,68
"Spirodela polyrhiza",-83.416666666667,43.75,10.6407918930054,27.6865005493164,-10.4884996414185,708,29,30.125997543335,17549,20611.333984375,30,109,68
"Spirodela polyrhiza",10.2499999999997,54.9166666666667,5.31278705596924,20.1172409057617,-0.946551740169525,677,37,18.5877475738525,17746,18657.666015625,35,148,62
"Spirodela polyrhiza",0.749999999999659,50.9166666666667,7.35630083084106,21.6180477142334,1.37512195110321,699,42,25.5671005249023,16429,17788.333984375,23,41,67
"Spirodela polyrhiza",-2.25000000000034,48.4166666666667,6.86410427093506,22.2102508544922,3.4614999294281,826,45,25.4029121398926,17200,19507,18,43,61
"Spirodela polyrhiza",119.916666666666,30.4166666666667,7.89112520217896,31.6000003814697,0.0520000010728836,1299,38,47.8384780883789,11988,20007,17,126,60
"Spirodela polyrhiza",47.9166666666663,45.75,8.43043804168701,29.3295001983643,-7.68300008773804,202,12,14.5113105773926,18623,21539,35,111,75
"Spirodela polyrhiza",5.583333333333,45.25,9.30164527893066,24.9397506713867,-2.29924988746643,1106,67,16.2254581451416,18636,21393.333984375,34,124,62
"Spirodela polyrhiza",42.9166666666663,56.25,8.01212501525879,23.148250579834,-14.6254997253418,555,26,31.9458198547363,18988,19254.666015625,48,194,55
"Spirodela polyrhiza",135.583333333333,35.0833333333334,8.60191631317139,30.0037498474121,-1.29050004482269,1627,65,39.3131408691406,11486,17521,30,172,53
"Spirodela polyrhiza",28.583333333333,44.0833333333334,8.36120128631592,27.5092144012451,-2.32520318031311,432,27,18.0752563476562,18434,21917,26,59,74
"Spirodela polyrhiza",10.583333333333,56.4166666666667,7.71612501144409,20.8754997253418,-2.46650004386902,664,36,21.7980556488037,17976,18570,29,157,59
"Spirodela polyrhiza",11.583333333333,55.5833333333334,4.97331237792969,20.6669998168945,-1.50575006008148,613,31,21.0239143371582,18290,18798.333984375,29,157,62
"Spirodela polyrhiza",39.9166666666663,56.75,8.47360420227051,22.7982501983643,-13.4575004577637,591,26,34.740478515625,19049,19027.333984375,47,200,54
"Spirodela polyrhiza",-86.416666666667,44.0833333333334,9.80731296539307,26.2942504882812,-8.90299987792969,843,38,26.2376289367676,18100,20943,27,155,49
"Spirodela polyrhiza",36.083333333333,54.5833333333334,8.20283317565918,22.6944999694824,-10.7799997329712,624,31,31.9288349151611,19025,19282.666015625,43,176,55
"Spirodela polyrhiza",-91.0833333333337,48.25,12.2715625762939,24.5682506561279,-21.8922500610352,733,22,48.2022094726562,17445,20185.333984375,36,259,51
"Spirodela polyrhiza",-96.416666666667,19.5833333333334,12.6023225784302,33.6370506286621,14.9963932037354,1074,13,98.5691452026367,7448,19392.666015625,28,111,64
"Spirodela polyrhiza",4.24999999999966,48.4166666666667,9.71206188201904,25.5009994506836,-0.423250019550323,710,47,10.2414770126343,17140,19246,21,46,74
"Spirodela polyrhiza",38.4166666666663,56.25,7.87020826339722,23.7800006866455,-12.5050001144409,654,29,33.9746170043945,19000,19087,44,201,54
"Spirodela polyrhiza",6.24999999999966,48.4166666666667,8.79031181335449,23.7199993133545,-1.49399995803833,840,53,12.086145401001,17964,20058.333984375,25,79,63
"Spirodela polyrhiza",-1.25000000000034,44.4166666666667,9.42419528961182,25.1802635192871,2.81315779685974,1004,44,27.5677452087402,17574,20689,28,108,59
"Spirodela polyrhiza",2.91666666666632,50.25,7.7249584197998,22.8934993743896,0.603250026702881,691,44,11.8364973068237,16637,18254,19,22,73
"Spirodela polyrhiza",-0.0833333333336839,43.5833333333334,9.32189559936523,25.0787506103516,2.09524989128113,1368,78,15.9996566772461,16947,20143.333984375,20,56,64
"Spirodela polyrhiza",8.41666666666632,51.75,8.42016696929932,22.9077491760254,-1.16825008392334,805,51,12.7656106948853,15714,17383,27,90,61
"Spirodela polyrhiza",6.41666666666632,51.5833333333334,7.58516645431519,22.8497505187988,0.184750005602837,737,44,14.1572399139404,15659,17274,25,83,59
"Spirodela polyrhiza",6.24999999999966,47.9166666666667,9.39081287384033,24.2245006561279,-1.86150002479553,992,68,11.9340677261353,18034,20001,27,109,56
"Spirodela polyrhiza",-73.5833333333337,41.4166666666667,11.3033962249756,28.1630001068115,-8.47700023651123,1248,82,8.89713096618652,15442,20091.333984375,41,328,52
"Spirodela polyrhiza",2.74999999999966,48.5833333333334,8.54591655731201,24.4192504882812,0.471000015735626,630,46,8.41593360900879,17512,19494.666015625,21,52,69
"Spirodela polyrhiza",-7.416666666667,54.25,6.63562488555908,18.7859992980957,1.90799999237061,1161,68,21.3350582122803,15573,16454.333984375,32,196,54
"Spirodela polyrhiza",7.583333333333,51.5833333333334,8.52670860290527,23.6247501373291,-0.899500012397766,826,53,15.3481893539429,15400,17103.666015625,27,81,61
"Spirodela polyrhiza",8.41666666666632,56.9166666666667,6.04465818405151,19.6507129669189,-1.45413100719452,806,41,30.0893383026123,17833,18416,27,155,57
"Spirodela polyrhiza",14.083333333333,53.75,7.21302366256714,22.080904006958,-2.63065314292908,525,27,23.127534866333,18041,18911,32,167,56
"Spirodela polyrhiza",13.4166666666663,51.4166666666667,8.8026876449585,24.5524997711182,-3.18950009346008,571,31,23.6068534851074,16843,18298,26,89,62
"Spirodela polyrhiza",12.083333333333,52.9166666666667,8.06193733215332,23.88450050354,-1.91999995708466,577,31,21.6391849517822,17427,18371.333984375,31,144,54
"Spirodela polyrhiza",11.083333333333,52.9166666666667,8.30716609954834,23.0685005187988,-2.10424995422363,552,33,18.7909812927246,17183,18189.666015625,27,140,58
"Spirodela polyrhiza",12.9166666666663,51.75,9.01200008392334,24.6219997406006,-3.08025002479553,552,32,20.4882984161377,16983,18278.333984375,27,96,62
"Spirodela polyrhiza",11.583333333333,44.75,9.02670860290527,30.3362503051758,-0.340750008821487,623,37,17.3846759796143,19376,21967.666015625,25,58,76
"Spirodela polyrhiza",39.2499999999997,54.9166666666667,8.59152126312256,23.918249130249,-12.393500328064,570,26,34.237190246582,19213,19400.333984375,43,155,62
"Spirodela polyrhiza",-94.7500000000003,37.4166666666667,12.2706661224365,32.6544990539551,-5.89175033569336,1110,39,34.6818618774414,16902,22426.333984375,23,75,60
"Spirodela polyrhiza",60.583333333333,56.75,8.88243770599365,22.9207496643066,-17.8159999847412,512,16,54.0374488830566,19926,20011.666015625,42,202,57
"Spirodela polyrhiza",18.7499999999997,53.75,7.75874996185303,22.6159992218018,-4.51275014877319,596,26,34.2610969543457,19128,19227,27,121,60
"Spirodela polyrhiza",1.74999999999966,49.5833333333334,7.67060422897339,22.1389999389648,0.531750023365021,750,52,14.1573123931885,16511,18422,23,50,66
"Spirodela polyrhiza",54.083333333333,51.25,10.1338958740234,30.070499420166,-16.5515003204346,310,16,23.721061706543,20144,21801,33,74,72
"Spirodela polyrhiza",4.24999999999966,44.75,8.36239624023438,22.3837509155273,-2.11374998092651,1048,57,23.0713901519775,18725,21830.333984375,30,129,59
"Spirodela polyrhiza",5.083333333333,43.4166666666667,8.43346214294434,28.6700000762939,3.42307686805725,627,18,36.9660873413086,20131,24028.666015625,21,55,73
"Spirodela polyrhiza",-4.25000000000034,47.9166666666667,6.04215717315674,21.3984661102295,4.54833745956421,1046,44,34.8678703308105,17119,19429.666015625,19,72,58
"Spirodela polyrhiza",25.583333333333,61.0833333333334,7.9533748626709,21.492000579834,-11.5792503356934,614,31,32.7650604248047,19488,19080,42,179,49
"Spirodela polyrhiza",150.75,-33.9166666666666,12.0698127746582,27.9622497558594,4.30550003051758,871,41,31.8738689422607,16162,24018,20,10,61
"Spirodela polyrhiza",3.24999999999966,43.9166666666667,8.81039619445801,24.6340007781982,-0.586499989032745,856,35,26.2065753936768,19205,22394.666015625,26,84,67
"Spirodela polyrhiza",152.75,-31.9166666666666,10.0226497650146,27.115385055542,7.22820520401001,1296,51,35.0331611633301,15489,23971.333984375,24,66,57
"Spirodela polyrhiza",8.24999999999966,56.0833333333334,4.69651174545288,20.069766998291,-0.365581393241882,812,39,32.5779075622559,17432,18134.333984375,26,141,60
"Spirodela polyrhiza",22.583333333333,61.75,8.10093784332275,21.113000869751,-10.6437501907349,651,33,30.5031204223633,19408,18661.666015625,45,187,46
"Spirodela polyrhiza",9.41666666666632,54.9166666666667,6.87566232681274,20.5623073577881,-1.63743591308594,866,48,21.3000946044922,16939,17919.333984375,31,163,55
"Spirodela polyrhiza",26.2499999999997,60.4166666666667,8.19083976745605,22.1273803710938,-10.6257934570312,683,35,27.6500053405762,19589,19432.333984375,44,171,48
"Spirodela polyrhiza",24.7499999999997,61.4166666666667,8.12085437774658,21.3090000152588,-11.4615001678467,617,30,33.7027931213379,19510,18963.333984375,43,208,45
"Spirodela polyrhiza",-95.0833333333337,46.75,12.6016044616699,26.8365001678467,-21.2479991912842,662,13,59.2535018920898,18142,20666.666015625,25,58,61
"Spirodela polyrhiza",11.583333333333,54.0833333333334,6.2371940612793,21.2265529632568,-1.41694915294647,602,34,17.8119068145752,18134,18920,33,136,62
"Spirodela polyrhiza",-102.583333333334,39.75,16.3234157562256,32.0492515563965,-10.4332494735718,423,8,68.2559127807617,17733,24235.333984375,15,19,70
"Spirodela polyrhiza",-92.7500000000003,39.0833333333334,11.876916885376,31.4659996032715,-7.92999982833862,993,36,33.9373626708984,17007,22055,22,46,62
"Spirodela polyrhiza",12.7499999999997,53.25,7.36945867538452,22.4605007171631,-2.87899994850159,573,35,18.7621212005615,17458,18469.333984375,34,143,54
"Spirodela polyrhiza",14.583333333333,50.9166666666667,7.50539541244507,21.6499996185303,-3.98250007629395,746,39,30.3230819702148,16944,18396.333984375,33,148,55
"Spirodela polyrhiza",-95.416666666667,30.75,12.3156671524048,34.4432487487793,3.45600008964539,1145,72,18.5030117034912,15217,22680.666015625,22,46,54
"Spirodela polyrhiza",96.9166666666663,20.5833333333334,10.9793338775635,31.4109992980957,8.56375026702881,1555,4,85.7095794677734,7373,22792.333984375,23,107,58
"Spirodela polyrhiza",0.916666666666316,48.9166666666667,7.74793720245361,22.6455001831055,0.974500000476837,679,47,15.2918548583984,16657,18788.666015625,22,61,61
"Spirodela polyrhiza",126.916666666666,35.5833333333334,10.2355003356934,29.6455001831055,-5.44024991989136,1274,34,76.1968612670898,12338,19137.666015625,23,153,57
"Spirodela polyrhiza",13.9166666666663,51.75,8.39085388183594,23.576000213623,-2.60424995422363,589,33,23.9215888977051,17320,18641.333984375,27,128,53
"Spirodela polyrhiza",7.41666666666632,53.25,7.34716653823853,21.6075000762939,-0.740249991416931,774,44,17.7984809875488,16066,17278.666015625,35,173,60
"Spirodela polyrhiza",12.7499999999997,49.25,8.46106243133545,22.1322498321533,-4.50425004959106,813,49,24.1497955322266,15945,18072.666015625,30,139,57
"Spirodela polyrhiza",127.916666666666,36.9166666666667,10.7335834503174,28.5022506713867,-8.83699989318848,1273,24,89.2762451171875,11623,18215.666015625,25,105,58
"Spirodela polyrhiza",126.75,37.75,9.24120807647705,28.4077491760254,-8.46774959564209,1258,20,95.4792709350586,12063,18351.666015625,20,85,57
"Spirodela polyrhiza",26.2499999999997,56.0833333333334,8.01924991607666,22.6580009460449,-8.31949996948242,657,33,27.3117904663086,19025,19202,46,172,58
"Spirodela polyrhiza",-123.916666666667,46.0833333333334,8.93333339691162,20.8090915679932,2.5988142490387,1903,35,61.8775100708008,17174,19251,55,215,51
"Spirodela polyrhiza",-118.916666666667,42.9166666666667,16.2429370880127,29.3467502593994,-6.98199987411499,265,10,25.5597896575928,22187,25436,28,18,72
"Spirodela polyrhiza",18.9166666666663,59.9166666666667,6.68163442611694,20.366153717041,-6.42038440704346,623,30,29.5899982452393,20832,20343.333984375,50,180,53
"Spirodela polyrhiza",-118.25,48.5833333333334,12.0751876831055,26.1984996795654,-8.43850040435791,515,27,27.9294471740723,21058,22375.333984375,30,158,60
"Spirodela polyrhiza",-122.75,47.0833333333334,10.7418518066406,24.9098720550537,0.536942660808563,1234,21,62.4254188537598,17975,19588.666015625,34,192,54
"Spirodela polyrhiza",41.2499999999997,11.75,9.55249977111816,38.9404983520508,20.0534992218018,172,2,79.6969680786133,4403,22473.666015625,21,25,82
"Spirodela polyrhiza",-3.58333333333368,48.75,5.78025341033936,20.331521987915,4.26521730422974,975,43,33.5940322875977,17420,19575.333984375,25,103,58
"Spirodela polyrhiza",53.9166666666663,51.5833333333334,10.1042499542236,29.3657493591309,-16.7830009460449,326,17,23.2972469329834,20197,21719.333984375,37,102,69
"Spirodela polyrhiza",49.2499999999997,53.75,9.8383960723877,25.9010009765625,-15.6599998474121,496,24,25.4483680725098,19925,20744.333984375,42,142,66
"Spirodela polyrhiza",-81.5833333333337,26.4166666666667,11.5877285003662,32.9857482910156,11.6379995346069,1323,39,68.5894393920898,11704,22079.666015625,25,126,62
"Spirodela polyrhiza",-0.750000000000341,48.5833333333334,7.99341678619385,22.5102500915527,1.7315000295639,799,46,20.6522178649902,17034,19221.333984375,18,55,59
"Spirodela polyrhiza",-81.0833333333337,29.4166666666667,10.1606597900391,31.7519474029541,8.4285717010498,1278,59,40.2372627258301,13637,22647.333984375,27,149,55
"Spirodela polyrhiza",-79.0833333333337,33.5833333333334,11.6015214920044,32.2051429748535,2.36632394790649,1350,71,29.2104949951172,13753,22055.666015625,39,120,52
"Spirodela polyrhiza",-91.2500000000003,38.0833333333334,13.3843536376953,31.7560005187988,-7.0019998550415,1040,49,21.3863925933838,16676,21964.333984375,19,60,57
"Spirodela polyrhiza",126.583333333333,34.75,9.34137344360352,29.5683784484863,-3.29054045677185,1260,29,68.3046340942383,12135,18790,22,161,57
"Spirodela polyrhiza",126.75,35.25,10.0543546676636,29.777250289917,-4.64300012588501,1273,33,74.0980987548828,12235,18993,20,141,57
"Spirodela polyrhiza",-1.25000000000034,53.4166666666667,7.90593767166138,21.14674949646,0.493499994277954,722,48,13.5325145721436,15521,16948.333984375,25,64,63
"Spirodela polyrhiza",23.083333333333,60.0833333333334,6.37659311294556,20.6182346343994,-8.29970550537109,684,33,29.7995319366455,20083,19600,40,176,49
"Spirodela polyrhiza",5.24999999999966,50.5833333333334,7.44433307647705,22.7237491607666,-0.269749999046326,830,56,11.8436164855957,16293,17742.666015625,26,99,65
"Spirodela polyrhiza",-120.75,47.25,11.5063543319702,24.9654998779297,-7.47774982452393,769,14,70.737678527832,20582,22293.333984375,29,186,60
"Spirodela polyrhiza",-92.0833333333337,18.4166666666667,10.6302709579468,35.180248260498,18.4387493133545,1681,30,62.8155288696289,7297,20418,31,66,66
"Spirodela polyrhiza",127.75,36.25,10.8131246566772,28.722749710083,-7.71549987792969,1256,26,84.4287643432617,11674,18711.333984375,22,107,58
"Spirodela polyrhiza",-94.5833333333337,38.4166666666667,12.3306665420532,32.1110000610352,-7.3585000038147,1030,35,40.1822738647461,17002,22287,45,63,62
"Spirodela polyrhiza",126.583333333333,36.25,9.65248966217041,29.1640243530273,-5.56371974945068,1213,29,79.0417633056641,12441,19376.666015625,23,157,57
"Spirodela polyrhiza",127.75,35.0833333333334,9.61152076721191,28.7072505950928,-4.89349985122681,1409,21,79.2102203369141,10957,18272,22,156,57
"Spirodela polyrhiza",-90.2500000000003,29.9166666666667,10.3410005569458,32.6992492675781,6.05775022506714,1609,81,17.2762126922607,12987,21856.666015625,44,172,59
"Spirodela polyrhiza",-96.416666666667,42.25,12.2829370498657,29.9384994506836,-12.6637496948242,691,14,52.5390892028809,17721,21882,27,30,66
"Spirodela polyrhiza",-95.2500000000003,40.0833333333334,12.4210834503174,31.5865001678467,-9.56550025939941,880,22,49.5001220703125,17078,22004,33,37,67
"Spirodela polyrhiza",-93.2500000000003,39.5833333333334,11.8875207901001,31.4387493133545,-8.54850006103516,966,31,36.8822479248047,17018,21910,39,46,62
"Spirodela polyrhiza",134.083333333333,33.25,6.03311967849731,28.7897434234619,2.77435898780823,2310,65,47.6933364868164,10648,18679.666015625,29,106,53
"Spirodela polyrhiza",48.7499999999997,55.9166666666667,8.11474990844727,23.8417491912842,-15.5747499465942,505,23,35.2073440551758,19773,20150.666015625,42,172,57
"Spirodela polyrhiza",27.2499999999997,61.5833333333334,7.51222896575928,21.4542503356934,-11.7637500762939,609,31,31.4418163299561,19106,18779.333984375,45,206,46
"Spirodela polyrhiza",1.41666666666632,46.9166666666667,9.19402122497559,25.36549949646,1.11825001239777,731,49,12.9106473922729,18041,19863.333984375,23,45,67
"Spirodela polyrhiza",145.583333333333,-38.25,10.1920118331909,26.3160209655762,5.01808786392212,882,44,19.6983528137207,18249,23662.333984375,25,42,61
"Spirodela polyrhiza",-157.75,21.4166666666667,6.90912914276123,28.5735950469971,17.4067420959473,2482,106,32.7280654907227,9974,22189,35,68,56
"Spirodela polyrhiza",2.24999999999966,44.9166666666667,10.1239995956421,24.38450050354,-1.29524993896484,821,53,14.7609815597534,18376,21061.333984375,23,102,58
"Spirodela polyrhiza",128.416666666666,35.5833333333334,10.4743127822876,29.2552490234375,-5.81925010681152,1209,16,81.3079147338867,10541,17886.666015625,20,142,59
"Spirodela polyrhiza",129.083333333333,35.25,8.68397903442383,28.54075050354,-3.45574998855591,1400,24,69.283317565918,9943,17169.333984375,23,156,58
"Spirodela polyrhiza",128.083333333333,35.25,10.1115207672119,29.0790004730225,-5.41699981689453,1379,19,80.9252471923828,10674,18077.666015625,22,148,57
"Spirodela polyrhiza",-86.2500000000003,31.75,12.9795627593994,32.8512496948242,2.30649995803833,1410,71,20.6410255432129,13474,22034.333984375,22,68,52
"Spirodela polyrhiza",0.0833333333330017,47.9166666666667,8.68545818328857,24.6515007019043,2.07299995422363,686,40,17.5298900604248,17184,19556.666015625,19,38,63
"Spirodela polyrhiza",128.25,36.5833333333334,11.0396661758423,29.0590000152588,-7.3602499961853,1186,25,83.9370880126953,11203,18159,18,87,59
"Spirodela polyrhiza",-108.916666666667,31.5833333333334,18.3775215148926,33.0872497558594,-3.10174989700317,398,6,74.4299621582031,16010,26042.666015625,14,1,72
"Spirodela polyrhiza",-115.416666666667,56.0833333333334,12.4654588699341,21.5402507781982,-21.1592502593994,470,19,58.2693824768066,19859,21147,55,265,56
"Spirodela polyrhiza",128.916666666666,35.9166666666667,10.442479133606,28.8392505645752,-6.24149990081787,1081,18,78.2633895874023,10458,17564,20,150,59
"Spirodela polyrhiza",127.583333333333,36.75,10.7937078475952,28.6462497711182,-9.04475021362305,1273,26,87.4422760009766,11877,18582.666015625,20,93,57
"Spirodela polyrhiza",126.75,33.4166666666667,7.04212474822998,27.9895000457764,0.0870000049471855,1886,54,55.4692916870117,12272,18702.666015625,20,149,56
"Spirodela polyrhiza",23.9166666666663,60.4166666666667,7.76162481307983,21.3107490539551,-9.88500022888184,694,34,28.7341556549072,19817,19328,39,182,49
"Spirodela polyrhiza",-95.0833333333337,46.25,12.0900831222534,26.8567504882812,-19.7367496490479,680,16,53.1426239013672,18311,20731,27,48,62
"Spirodela polyrhiza",-83.0833333333337,29.9166666666667,13.3400831222534,33.2405014038086,4.86100006103516,1425,54,44.5552749633789,13467,22275.666015625,26,136,49
"Spirodela polyrhiza",-122.25,48.4166666666667,9.18110370635986,23.3719997406006,0.537999987602234,1153,40,42.6453094482422,18551,19784.666015625,35,169,57
"Spirodela polyrhiza",-156.416666666667,20.9166666666667,8.58995723724365,29.9502563476562,17.0948715209961,920,47,31.7021331787109,9522,22631,32,64,65
"Spirodela polyrhiza",134.916666666666,35.4166666666667,8.88233280181885,30.0767498016357,-1.68725001811981,1808,122,21.1537742614746,12227,17706.333984375,29,208,52
"Spirodela polyrhiza",-97.5833333333337,33.25,13.2554998397827,35.351749420166,-0.665499985218048,880,41,34.795223236084,16275,23699.333984375,17,57,67
"Spirodela polyrhiza",38.583333333333,59.9166666666667,7.26977062225342,21.6359996795654,-14.2582502365112,563,23,38.2178688049316,18982,18597.333984375,55,196,53
"Spirodela polyrhiza",9.74999999999966,56.75,7.27845811843872,19.9829998016357,-3.30150008201599,682,38,25.7085418701172,17670,18265,28,158,57
"Spirodela polyrhiza",42.2499999999997,41.75,9.57295799255371,21.5289993286133,-7.52600002288818,1317,80,20.3297023773193,16174,21453.666015625,47,213,52
"Spirodela polyrhiza",-92.0833333333337,48.25,12.4019784927368,25.2854995727539,-22.3880004882812,734,20,52.7333564758301,17463,20172.333984375,41,225,51
"Spirodela polyrhiza",48.583333333333,52.75,9.41264533996582,27.5044994354248,-16.3770008087158,456,24,22.8818492889404,19682,20758.333984375,41,149,70
"Spirodela polyrhiza",1.083333333333,47.9166666666667,8.6246452331543,24.5642490386963,0.926500022411346,681,47,13.2313365936279,17271,19485.666015625,20,44,64
"Spirodela polyrhiza",17.4166666666663,54.75,6.41690826416016,20.6898555755615,-2.44734311103821,594,29,27.9978637695312,19988,19828.666015625,37,162,57
"Spirodela polyrhiza",-107.416666666667,40.75,14.2037706375122,24.6299991607666,-12.0002498626709,477,33,10.3652763366699,18981,24263.333984375,32,81,63
"Spirodela polyrhiza",-120.75,47.9166666666667,11.7641038894653,23.7522506713867,-8.33125019073486,1172,23,70.1641693115234,20171,21720.333984375,32,224,55
"Spirodela polyrhiza",12.4166666666663,54.25,6.31904363632202,21.1743583679199,-1.74070513248444,606,34,19.7760372161865,18360,19041.333984375,33,153,62
"Spirodela polyrhiza",28.7499999999997,62.0833333333334,7.18766641616821,21.7442493438721,-12.0734996795654,612,32,30.9869918823242,19359,18919.333984375,45,225,46
"Spirodela polyrhiza",-85.916666666667,44.25,11.0260210037231,26.7422504425049,-10.6274995803833,856,38,26.5360107421875,17967,20714,28,147,49
"Spirodela polyrhiza",11.2499999999997,55.25,4.63950204849243,20.4718608856201,-1.09047615528107,573,30,21.1576957702637,18362,19039.333984375,27,142,65
"Spirodela polyrhiza",-116.583333333334,49.0833333333334,11.2542495727539,26.1294994354248,-7.46199989318848,652,35,31.1150150299072,21084,22258.333984375,35,149,63
